timesteps,avg_waiting_time,max_waiting_time,throughput,reward
4510,5.5,12.0,99,-0.0518
4520,6.444444444444445,21.0,106,-0.1472
4530,11.777777777777779,31.0,111,-0.3898
4540,13.571428571428571,41.0,117,-0.9448
4550,11.216216216216216,37.0,123,-1.0167
4560,0.0,0.0,18,-0.0
4570,0.0,0.0,35,-0.0
4580,0.0,0.0,54,-0.0
4590,3.0,6.0,71,-0.0082
4600,5.375,16.0,89,-0.0455
4610,3.933333333333333,9.0,108,-0.0339
4620,4.111111111111111,10.0,115,-0.0217
4630,3.5294117647058822,8.0,122,-0.029
4640,9.5,18.0,127,-0.2679
4650,12.357142857142858,28.0,128,-0.6848
4660,0.0,0.0,18,-0.0
4670,0.0,0.0,36,-0.0
4680,0.0,0.0,54,-0.0
4690,4.2,7.0,72,-0.0115
4700,7.428571428571429,17.0,89,-0.0588
4710,10.0,27.0,106,-0.1986
4720,14.642857142857142,37.0,113,-0.4875
4730,18.333333333333332,47.0,117,-0.9854
4740,19.863636363636363,57.0,120,-1.6283
4750,21.517241379310345,67.0,127,-2.6232
4760,0.0,0.0,18,-0.0
4770,0.0,0.0,35,-0.0
4780,0.0,0.0,53,-0.0
4790,3.5,8.0,72,-0.0082
4800,6.111111111111111,18.0,89,-0.0661
4810,7.875,28.0,104,-0.2204
4820,8.833333333333334,30.0,112,-0.2783
4830,2.8636363636363638,9.0,119,-0.0249
4840,3.576923076923077,9.0,126,-0.0509
4850,8.285714285714286,19.0,132,-0.3598
4860,0.0,0.0,17,-0.0
4870,0.0,0.0,36,-0.0
4880,0.0,0.0,54,-0.0
4890,5.0,9.0,72,-0.0107
4900,7.5,19.0,90,-0.0768
4910,10.428571428571429,29.0,105,-0.2648
4920,13.043478260869565,39.0,111,-0.6888
4930,16.541666666666668,49.0,116,-1.2477
4940,15.35483870967742,59.0,123,-1.7968
4950,20.454545454545453,69.0,129,-2.8841
4960,0.0,0.0,18,-0.0
4970,0.0,0.0,36,-0.0
4980,0.0,0.0,54,-0.0
4990,6.8,10.0,72,-0.0276
5000,9.538461538461538,20.0,90,-0.1726
5010,8.714285714285714,30.0,103,-0.3113
5020,11.65,40.0,114,-0.5963
5030,13.538461538461538,50.0,119,-1.1206
5040,18.392857142857142,60.0,127,-1.9201
5050,0.0,0.0,9,-0.0
5060,0.0,0.0,25,-0.0
5070,0.0,0.0,43,-0.0
5080,1.0,1.0,62,-0.0003
5090,5.5,11.0,80,-0.018
5100,7.769230769230769,21.0,98,-0.1193
5110,9.894736842105264,31.0,110,-0.3416
5120,13.631578947368421,41.0,118,-0.6809
5130,10.571428571428571,43.0,126,-0.7976
5140,5.4,27.0,132,-0.211
5150,0.0,0.0,9,-0.0
5160,0.0,0.0,27,-0.0
5170,0.0,0.0,45,-0.0
5180,2.0,2.0,63,-0.0004
5190,5.0,12.0,80,-0.0236
5200,6.666666666666667,18.0,99,-0.0842
5210,4.363636363636363,12.0,108,-0.033
5220,6.117647058823529,22.0,116,-0.1266
5230,4.809523809523809,14.0,120,-0.0863
5240,10.954545454545455,24.0,124,-0.3863
5250,0.0,0.0,8,-0.0
5260,0.0,0.0,27,-0.0
5270,0.0,0.0,45,-0.0
5280,3.0,3.0,62,-0.0027
5290,4.375,13.0,81,-0.0289
5300,10.444444444444445,23.0,98,-0.1384
5310,12.833333333333334,33.0,112,-0.3444
5320,13.0,43.0,117,-0.7276
5330,17.565217391304348,53.0,121,-1.348
5340,18.482758620689655,63.0,125,-2.1736
5350,0.0,0.0,9,-0.0
5360,0.0,0.0,27,-0.0
5370,0.0,0.0,45,-0.0
5380,4.0,4.0,63,-0.0016
5390,5.25,14.0,81,-0.0523
5400,7.8125,24.0,98,-0.1869
5410,11.705882352941176,34.0,111,-0.4601
5420,12.791666666666666,40.0,118,-0.7791
5430,5.7368421052631575,20.0,125,-0.1061
5440,6.0,15.0,130,-0.1508
5450,0.0,0.0,9,-0.0
5460,0.0,0.0,27,-0.0
5470,0.0,0.0,45,-0.0
5480,2.3333333333333335,5.0,63,-0.0027
5490,2.75,5.0,81,-0.0082
5500,3.0,7.0,99,-0.0112
5510,6.4,17.0,109,-0.077
5520,6.2,22.0,116,-0.1153
5530,3.4444444444444446,9.0,115,-0.0316
5540,7.4,19.0,119,-0.2584
5550,0.0,0.0,17,-0.0
5560,0.0,0.0,36,-0.0
5570,0.0,0.0,53,-0.0
5580,2.7142857142857144,6.0,72,-0.0075
5590,1.4,2.0,89,-0.0011
5600,5.2105263157894735,11.0,106,-0.0757
5610,2.4,5.0,116,-0.0114
5620,5.363636363636363,13.0,123,-0.096
5630,5.148148148148148,18.0,129,-0.1311
5640,8.473684210526315,28.0,133,-0.4088
5650,0.0,0.0,18,-0.0
5660,0.0,0.0,36,-0.0
5670,0.0,0.0,53,-0.0
5680,3.0,7.0,70,-0.0067
5690,3.5,4.0,88,-0.0025
5700,4.25,8.0,106,-0.0281
5710,8.8,18.0,113,-0.164
5720,9.695652173913043,28.0,120,-0.4421
5730,6.555555555555555,27.0,127,-0.2583
5740,3.5555555555555554,11.0,130,-0.052
5750,0.0,0.0,18,-0.0
5760,0.0,0.0,35,-0.0
5770,0.0,0.0,53,-0.0
5780,2.3333333333333335,3.0,72,-0.0017
5790,5.833333333333333,8.0,90,-0.0235
5800,7.8,18.0,104,-0.1379
5810,11.791666666666666,28.0,114,-0.4925
5820,14.592592592592593,38.0,117,-1.0184
5830,15.7,48.0,127,-1.4375
5840,14.357142857142858,58.0,132,-2.1583
5850,0.0,0.0,18,-0.0
5860,0.0,0.0,36,-0.0
5870,0.0,0.0,54,-0.0
5880,4.0,9.0,72,-0.0108
5890,9.875,19.0,90,-0.1001
5900,4.363636363636363,16.0,105,-0.0454
5910,5.705882352941177,12.0,111,-0.0801
5920,11.0,22.0,114,-0.3462
5930,10.625,32.0,122,-0.5499
5940,11.484848484848484,42.0,128,-0.9851
5950,0.0,0.0,18,-0.0
5960,0.0,0.0,36,-0.0
5970,0.0,0.0,54,-0.0
5980,2.0,5.0,72,-0.0032
5990,6.375,15.0,90,-0.0489
6000,12.545454545454545,25.0,102,-0.2274
6010,10.090909090909092,35.0,108,-0.4408
6020,13.227272727272727,45.0,114,-0.8307
6030,7.6521739130434785,25.0,119,-0.2406
6040,0.0,0.0,9,-0.0
6050,0.0,0.0,26,-0.0
6060,0.0,0.0,44,-0.0
6070,1.0,1.0,62,-0.0002
6080,5.25,11.0,81,-0.0352
6090,7.9,21.0,97,-0.1041
6100,9.0,31.0,111,-0.3503
6110,13.652173913043478,41.0,121,-0.723
6120,14.555555555555555,51.0,123,-1.2111
6130,16.294117647058822,61.0,130,-2.0648
6140,0.0,0.0,9,-0.0
6150,0.0,0.0,27,-0.0
6160,0.0,0.0,44,-0.0
6170,2.0,2.0,62,-0.0008
6180,5.4,12.0,81,-0.0229
6190,7.615384615384615,22.0,99,-0.1325
6200,11.0625,32.0,112,-0.3417
6210,13.434782608695652,42.0,120,-0.7695
6220,15.09375,52.0,125,-1.4893
6230,17.818181818181817,62.0,133,-2.1678
6240,0.0,0.0,9,-0.0
6250,0.0,0.0,27,-0.0
6260,0.0,0.0,45,-0.0
6270,0.0,0.0,63,-0.0
6280,4.8,8.0,81,-0.013
6290,7.153846153846154,18.0,99,-0.1027
6300,7.666666666666667,24.0,109,-0.1408
6310,4.526315789473684,13.0,114,-0.0634
6320,9.903225806451612,23.0,119,-0.3969
6330,14.93939393939394,33.0,126,-1.0135
6340,0.0,0.0,9,-0.0
6350,0.0,0.0,27,-0.0
6360,0.0,0.0,45,-0.0
6370,4.0,4.0,63,-0.0016
6380,4.375,14.0,81,-0.0337
6390,9.444444444444445,24.0,99,-0.1417
6400,11.0,34.0,106,-0.418
6410,13.545454545454545,44.0,114,-0.8046
6420,8.277777777777779,28.0,119,-0.2371
6430,5.513513513513513,13.0,127,-0.1526
6440,0.0,0.0,9,-0.0
6450,0.0,0.0,27,-0.0
6460,0.0,0.0,45,-0.0
6470,2.6666666666666665,5.0,63,-0.0062
6480,5.1,15.0,81,-0.0465
6490,9.066666666666666,25.0,99,-0.2048
6500,10.0,35.0,108,-0.4076
6510,12.612903225806452,45.0,114,-0.9327
6520,16.875,55.0,123,-1.6434
6530,19.625,65.0,128,-2.7557
6540,0.0,0.0,16,-0.0
6550,0.0,0.0,35,-0.0
6560,0.0,0.0,53,-0.0
6570,2.6666666666666665,6.0,70,-0.0038
6580,5.555555555555555,11.0,90,-0.0362
6590,7.7,21.0,106,-0.1037
6600,13.1,31.0,115,-0.2867
6610,8.68,33.0,121,-0.3659
6620,4.148148148148148,17.0,127,-0.0812
6630,5.59375,16.0,132,-0.1783
6640,0.0,0.0,17,-0.0
6650,0.0,0.0,34,-0.0
6660,0.0,0.0,52,-0.0
6670,3.25,7.0,71,-0.0063
6680,5.923076923076923,12.0,88,-0.0589
6690,7.913043478260869,22.0,104,-0.214
6700,11.2,32.0,114,-0.6048
6710,9.275862068965518,27.0,125,-0.4859
6720,10.954545454545455,37.0,134,-1.0488
6730,15.333333333333334,47.0,140,-1.8846
6740,0.0,0.0,18,-0.0
6750,0.0,0.0,36,-0.0
6760,0.0,0.0,53,-0.0
6770,4.333333333333333,8.0,71,-0.0081
6780,5.153846153846154,11.0,90,-0.0445
6790,4.7272727272727275,16.0,105,-0.0536
6800,5.117647058823529,13.0,113,-0.0651
6810,7.166666666666667,18.0,118,-0.1635
6820,6.612903225806452,25.0,126,-0.2011
6830,8.058823529411764,35.0,129,-0.3838
6840,0.0,0.0,18,-0.0
6850,0.0,0.0,36,-0.0
6860,0.0,0.0,54,-0.0
6870,5.6,9.0,72,-0.0204
6880,10.6,19.0,90,-0.0747
6890,1.875,4.0,104,-0.0037
6900,6.142857142857143,14.0,112,-0.1023
6910,11.37037037037037,24.0,118,-0.4727
6920,6.25,24.0,118,-0.1882
6930,7.0,15.0,126,-0.2664
6940,0.0,0.0,18,-0.0
6950,0.0,0.0,36,-0.0
6960,0.0,0.0,54,-0.0
6970,5.833333333333333,10.0,71,-0.0277
6980,3.5555555555555554,7.0,89,-0.0154
6990,4.888888888888889,11.0,103,-0.0688
7000,8.681818181818182,21.0,111,-0.2643
7010,9.567567567567568,31.0,118,-0.6928
7020,13.03125,41.0,128,-1.1719
7030,0.0,0.0,8,-0.0
7040,0.0,0.0,25,-0.0
7050,0.0,0.0,43,-0.0
7060,1.0,1.0,63,-0.0003
7070,5.571428571428571,11.0,80,-0.0586
7080,9.615384615384615,21.0,99,-0.3242
7090,14.238095238095237,31.0,113,-1.149
7100,17.853658536585368,41.0,123,-1.7542
7110,16.23076923076923,51.0,133,-1.7053
7120,15.525,61.0,146,-2.1417
7130,0.0,0.0,8,-0.0
7140,0.0,0.0,27,-0.0
7150,0.0,0.0,44,-0.0
7160,2.0,2.0,62,-0.0012
7170,6.625,12.0,81,-0.0461
7180,11.23076923076923,22.0,98,-0.228
7190,9.25,32.0,111,-0.3148
7200,11.517241379310345,42.0,117,-0.7496
7210,14.892857142857142,52.0,124,-1.3039
7220,16.78125,62.0,129,-2.0843
7230,0.0,0.0,9,-0.0
7240,0.0,0.0,27,-0.0
7250,0.0,0.0,44,-0.0
7260,3.0,3.0,63,-0.0018
7270,2.5714285714285716,4.0,81,-0.0056
7280,7.916666666666667,14.0,99,-0.1037
7290,10.0,24.0,109,-0.197
7300,11.272727272727273,34.0,111,-0.5286
7310,15.6,44.0,120,-1.2074
7320,21.233333333333334,54.0,125,-2.1823
7330,0.0,0.0,9,-0.0
7340,0.0,0.0,27,-0.0
7350,0.0,0.0,45,-0.0
7360,4.0,4.0,63,-0.0032
7370,7.0,14.0,81,-0.0349
7380,9.090909090909092,24.0,99,-0.1526
7390,4.764705882352941,19.0,108,-0.0755
7400,6.8125,29.0,112,-0.1505
7410,11.16,39.0,118,-0.5059
7420,14.096774193548388,49.0,122,-1.1127
7430,0.0,0.0,9,-0.0
7440,0.0,0.0,26,-0.0
7450,0.0,0.0,45,-0.0
7460,3.0,5.0,63,-0.0052
7470,8.11111111111111,15.0,81,-0.0811
7480,7.555555555555555,25.0,99,-0.1834
7490,10.210526315789474,35.0,107,-0.418
7500,11.428571428571429,45.0,116,-0.8492
7510,15.96875,55.0,123,-1.5865
7520,14.15625,48.0,130,-1.2633
7530,0.0,0.0,18,-0.0
7540,0.0,0.0,36,-0.0
7550,0.0,0.0,54,-0.0
7560,4.0,6.0,71,-0.008
7570,7.7,16.0,90,-0.0915
7580,11.5625,26.0,107,-0.3399
7590,15.291666666666666,36.0,115,-0.8689
7600,16.352941176470587,46.0,121,-1.6974
7610,21.785714285714285,56.0,129,-3.1351
7620,24.333333333333332,66.0,136,-3.7179
7630,0.0,0.0,17,-0.0
7640,0.0,0.0,36,-0.0
7650,0.0,0.0,53,-0.0
7660,4.875,7.0,70,-0.0227
7670,4.769230769230769,17.0,88,-0.0602
7680,8.0,27.0,107,-0.2064
7690,11.61111111111111,37.0,118,-0.4849
7700,12.216216216216216,47.0,122,-1.0732
7710,17.5,57.0,128,-2.41
7720,18.53191489361702,67.0,134,-3.0971
7730,0.0,0.0,17,-0.0
7740,0.0,0.0,35,-0.0
7750,0.0,0.0,54,-0.0
7760,3.3333333333333335,8.0,72,-0.0098
7770,6.090909090909091,18.0,90,-0.0709
7780,10.0,28.0,105,-0.2362
7790,11.407407407407407,38.0,113,-0.6194
7800,14.2,48.0,121,-1.1866
7810,16.26,58.0,128,-2.3427
7820,19.35135135135135,68.0,136,-2.842
7830,0.0,0.0,18,-0.0
7840,0.0,0.0,36,-0.0
7850,0.0,0.0,54,-0.0
7860,4.833333333333333,9.0,72,-0.0394
7870,8.0,19.0,90,-0.1504
7880,8.1,29.0,104,-0.267
7890,9.689655172413794,39.0,114,-0.5929
7900,14.727272727272727,49.0,120,-1.2876
7910,15.958333333333334,59.0,130,-2.4154
7920,20.5,69.0,139,-4.1501
7930,0.0,0.0,18,-0.0
7940,0.0,0.0,36,-0.0
7950,0.0,0.0,54,-0.0
7960,4.777777777777778,10.0,72,-0.0303
7970,9.307692307692308,20.0,90,-0.1693
7980,7.9,30.0,104,-0.2754
7990,10.03225806451613,40.0,111,-0.6577
8000,16.4,50.0,118,-1.3668
8010,18.925,60.0,126,-2.5145
8020,0.0,0.0,9,-0.0
8030,0.0,0.0,25,-0.0
8040,0.0,0.0,45,-0.0
8050,1.0,1.0,61,-0.0003
8060,5.857142857142857,11.0,81,-0.0351
8070,9.9375,21.0,98,-0.2149
8080,13.681818181818182,31.0,112,-0.6049
8090,13.333333333333334,41.0,120,-1.2428
8100,18.555555555555557,51.0,126,-2.2752
8110,21.697674418604652,61.0,135,-3.8027
8120,0.0,0.0,9,-0.0
8130,0.0,0.0,26,-0.0
8140,0.0,0.0,45,-0.0
8150,2.0,2.0,62,-0.002
8160,6.125,12.0,80,-0.0441
8170,9.533333333333333,22.0,98,-0.2185
8180,12.04,32.0,112,-0.6227
8190,16.741935483870968,42.0,117,-1.3847
8200,16.024390243902438,52.0,126,-2.1617
8210,19.285714285714285,62.0,134,-3.5799
8220,0.0,0.0,9,-0.0
8230,0.0,0.0,27,-0.0
8240,0.0,0.0,45,-0.0
8250,3.0,3.0,63,-0.0018
8260,5.857142857142857,13.0,80,-0.0325
8270,7.833333333333333,23.0,98,-0.134
8280,11.875,33.0,110,-0.3764
8290,14.11111111111111,43.0,116,-0.7252
8300,16.962962962962962,53.0,123,-1.4086
8310,17.61764705882353,63.0,125,-2.2619
8320,0.0,0.0,9,-0.0
8330,0.0,0.0,27,-0.0
8340,0.0,0.0,45,-0.0
8350,4.0,4.0,63,-0.0032
8360,5.8,14.0,81,-0.0488
8370,10.76923076923077,24.0,99,-0.2192
8380,14.578947368421053,34.0,107,-0.6079
8390,15.5625,44.0,112,-1.33
8400,21.325,54.0,120,-2.6593
8410,25.510204081632654,64.0,127,-4.6422
8420,0.0,0.0,9,-0.0
8430,0.0,0.0,27,-0.0
8440,0.0,0.0,45,-0.0
8450,3.0,5.0,63,-0.0104
8460,7.2105263157894735,15.0,81,-0.1405
8470,8.4,17.0,99,-0.1822
8480,5.2272727272727275,16.0,109,-0.1111
8490,10.192307692307692,26.0,120,-0.4409
8500,14.06060606060606,36.0,129,-1.1122
8510,18.864864864864863,46.0,133,-2.2006
8520,0.0,0.0,17,-0.0
8530,0.0,0.0,35,-0.0
8540,0.0,0.0,53,-0.0
