timesteps,avg_waiting_time,max_waiting_time,throughput,reward
6890,7.458333333333333,29.0,106,-0.2841
6900,11.34375,39.0,122,-0.7519
6910,13.26,49.0,132,-1.6765
6920,14.507936507936508,44.0,139,-2.0158
6930,17.24137931034483,54.0,142,-3.8836
6940,0.0,0.0,18,-0.0
6950,0.0,0.0,36,-0.0
6960,0.0,0.0,54,-0.0
6970,5.181818181818182,10.0,72,-0.0425
6980,9.578947368421053,20.0,90,-0.259
6990,12.612903225806452,30.0,107,-0.7949
7000,15.78048780487805,40.0,119,-1.7687
7010,9.297297297297296,33.0,130,-0.6516
7020,5.5,17.0,140,-0.2122
7030,0.0,0.0,8,-0.0
7040,0.0,0.0,25,-0.0
7050,0.0,0.0,43,-0.0
7060,1.0,1.0,62,-0.0007
7070,6.826086956521739,11.0,81,-0.1327
7080,11.235294117647058,21.0,98,-0.5398
7090,9.382352941176471,31.0,116,-0.5127
7100,8.186046511627907,41.0,132,-0.7084
7110,11.232142857142858,51.0,146,-1.4589
7120,15.36923076923077,61.0,153,-2.7505
7130,0.0,0.0,9,-0.0
7140,0.0,0.0,27,-0.0
7150,0.0,0.0,44,-0.0
7160,2.0,2.0,63,-0.0032
7170,7.916666666666667,12.0,80,-0.178
7180,6.909090909090909,22.0,99,-0.3378
7190,12.243243243243244,32.0,115,-0.9575
7200,9.35135135135135,42.0,131,-0.7796
7210,10.976744186046512,52.0,142,-1.3276
7220,12.555555555555555,62.0,149,-2.5196
7230,0.0,0.0,9,-0.0
7240,0.0,0.0,27,-0.0
7250,0.0,0.0,45,-0.0
7260,3.0,3.0,62,-0.0072
7270,5.666666666666667,13.0,81,-0.0385
7280,4.142857142857143,13.0,99,-0.041
7290,7.166666666666667,23.0,115,-0.2341
7300,7.9655172413793105,33.0,126,-0.3935
7310,9.5,43.0,132,-0.8504
7320,14.090909090909092,53.0,139,-1.8595
7330,0.0,0.0,9,-0.0
7340,0.0,0.0,27,-0.0
7350,0.0,0.0,45,-0.0
7360,4.0,4.0,63,-0.0128
7370,5.636363636363637,14.0,81,-0.1114
7380,6.68,14.0,99,-0.1719
7390,6.7,24.0,113,-0.1686
7400,4.4,14.0,124,-0.0882
7410,8.085106382978724,24.0,131,-0.4386
7420,13.596774193548388,34.0,141,-1.5675
7430,0.0,0.0,9,-0.0
7440,0.0,0.0,27,-0.0
7450,0.0,0.0,45,-0.0
7460,3.2857142857142856,5.0,63,-0.0206
7470,7.0,15.0,81,-0.0825
7480,10.571428571428571,25.0,99,-0.36
7490,11.379310344827585,35.0,113,-0.6736
7500,13.085714285714285,45.0,118,-1.2358
7510,15.866666666666667,55.0,130,-2.3136
7520,18.75,65.0,138,-3.951
7530,0.0,0.0,17,-0.0
7540,0.0,0.0,36,-0.0
7550,0.0,0.0,54,-0.0
7560,3.75,6.0,71,-0.0294
7570,7.705882352941177,16.0,88,-0.1447
7580,13.9,26.0,107,-0.5164
7590,13.655172413793103,36.0,123,-0.917
7600,15.431818181818182,46.0,132,-1.8307
7610,16.92156862745098,56.0,140,-2.3275
7620,20.6,66.0,144,-4.2791
7630,0.0,0.0,18,-0.0
7640,0.0,0.0,36,-0.0
7650,0.0,0.0,53,-0.0
7660,4.8125,7.0,71,-0.0449
7670,5.473684210526316,17.0,89,-0.1108
7680,8.15,27.0,107,-0.2553
7690,8.807692307692308,37.0,123,-0.4681
7700,10.891891891891891,47.0,131,-0.9671
7710,15.0,57.0,135,-2.001
7720,21.18032786885246,67.0,142,-4.0182
7730,0.0,0.0,18,-0.0
7740,0.0,0.0,36,-0.0
7750,0.0,0.0,53,-0.0
7760,5.8125,8.0,72,-0.0605
7770,6.6,18.0,90,-0.1955
7780,11.628571428571428,28.0,107,-0.7161
7790,18.974358974358974,38.0,123,-1.8216
7800,22.314814814814813,48.0,132,-3.7463
7810,26.294117647058822,58.0,137,-6.7098
7820,30.728395061728396,68.0,145,-10.9473
7830,0.0,0.0,18,-0.0
7840,0.0,0.0,36,-0.0
7850,0.0,0.0,54,-0.0
7860,5.476190476190476,9.0,72,-0.0835
7870,7.0,19.0,90,-0.2227
7880,10.297297297297296,29.0,107,-0.6037
7890,16.106382978723403,39.0,123,-1.6935
7900,21.775862068965516,49.0,133,-3.6809
7910,26.788732394366196,59.0,140,-6.8176
7920,29.539473684210527,69.0,149,-9.2791
7930,0.0,0.0,18,-0.0
7940,0.0,0.0,36,-0.0
7950,0.0,0.0,54,-0.0
7960,6.055555555555555,10.0,72,-0.0847
7970,5.611111111111111,15.0,90,-0.0871
7980,7.318181818181818,25.0,106,-0.2135
7990,7.571428571428571,35.0,119,-0.4024
8000,10.193548387096774,45.0,127,-0.7994
8010,10.979591836734693,55.0,135,-1.4964
8020,0.0,0.0,9,-0.0
8030,0.0,0.0,27,-0.0
8040,0.0,0.0,45,-0.0
8050,1.0,1.0,63,-0.0008
8060,5.545454545454546,11.0,81,-0.0443
8070,8.588235294117647,21.0,99,-0.2042
8080,10.21875,31.0,116,-0.6193
8090,10.166666666666666,41.0,127,-0.7958
8100,12.0,51.0,134,-1.3082
8110,15.035087719298245,61.0,142,-2.5203
8120,0.0,0.0,9,-0.0
8130,0.0,0.0,27,-0.0
8140,0.0,0.0,45,-0.0
8150,2.0,2.0,63,-0.0032
