timesteps,avg_waiting_time,max_waiting_time,throughput,reward
5740,20.0,20.0,16,-0.04
5750,0.0,0.0,1,-0.0
5760,0.0,0.0,1,-0.0
5770,0.0,0.0,1,-0.0
5780,0.0,0.0,1,-0.0
5790,0.0,0.0,3,-0.0
5800,0.0,0.0,3,-0.0
5810,0.0,0.0,3,-0.0
5820,7.0,7.0,10,-0.0049
5830,0.0,0.0,15,-0.0
5840,0.0,0.0,17,-0.0
5850,0.0,0.0,1,-0.0
5860,0.0,0.0,1,-0.0
5870,0.0,0.0,1,-0.0
5880,0.0,0.0,2,-0.0
5890,0.0,0.0,3,-0.0
5900,0.0,0.0,3,-0.0
5910,1.0,1.0,4,-0.0001
5920,3.0,3.0,11,-0.0009
5930,13.0,13.0,15,-0.0169
5940,23.0,23.0,18,-0.0529
5950,0.0,0.0,1,-0.0
5960,0.0,0.0,1,-0.0
5970,0.0,0.0,1,-0.0
5980,0.0,0.0,2,-0.0
5990,0.0,0.0,3,-0.0
6000,0.0,0.0,3,-0.0
6010,0.0,0.0,6,-0.0
6020,0.0,0.0,11,-0.0
6030,0.0,0.0,15,-0.0
6040,0.0,0.0,0,-0.0
6050,0.0,0.0,1,-0.0
6060,0.0,0.0,1,-0.0
6070,0.0,0.0,1,-0.0
6080,0.0,0.0,2,-0.0
6090,0.0,0.0,3,-0.0
6100,0.0,0.0,3,-0.0
6110,2.0,3.0,6,-0.001
6120,4.0,4.0,11,-0.0016
6130,14.0,14.0,15,-0.0196
6140,0.0,0.0,0,-0.0
6150,0.0,0.0,1,-0.0
6160,0.0,0.0,1,-0.0
6170,0.0,0.0,1,-0.0
6180,0.0,0.0,3,-0.0
6190,0.0,0.0,3,-0.0
6200,0.0,0.0,3,-0.0
6210,0.0,0.0,6,-0.0
6220,0.0,0.0,12,-0.0
6230,0.0,0.0,15,-0.0
6240,0.0,0.0,0,-0.0
6250,0.0,0.0,1,-0.0
6260,0.0,0.0,1,-0.0
6270,0.0,0.0,1,-0.0
6280,0.0,0.0,3,-0.0
6290,0.0,0.0,3,-0.0
6300,0.0,0.0,3,-0.0
6310,0.0,0.0,7,-0.0
6320,6.0,6.0,12,-0.0036
6330,16.0,16.0,15,-0.0256
6340,0.0,0.0,0,-0.0
6350,0.0,0.0,1,-0.0
6360,0.0,0.0,1,-0.0
6370,0.0,0.0,1,-0.0
6380,0.0,0.0,3,-0.0
6390,0.0,0.0,3,-0.0
6400,0.0,0.0,3,-0.0
6410,5.0,6.0,9,-0.0052
6420,15.0,16.0,12,-0.0452
6430,25.0,26.0,16,-0.1252
6440,0.0,0.0,0,-0.0
6450,0.0,0.0,1,-0.0
6460,0.0,0.0,1,-0.0
6470,0.0,0.0,1,-0.0
6480,0.0,0.0,3,-0.0
6490,0.0,0.0,3,-0.0
6500,0.0,0.0,3,-0.0
6510,0.0,0.0,9,-0.0
6520,8.0,8.0,13,-0.0064
6530,0.0,0.0,16,-0.0
6540,0.0,0.0,1,-0.0
6550,0.0,0.0,1,-0.0
6560,0.0,0.0,1,-0.0
6570,1.0,1.0,1,-0.0001
6580,0.0,0.0,3,-0.0
6590,0.0,0.0,3,-0.0
6600,0.0,0.0,4,-0.0
6610,0.0,0.0,9,-0.0
6620,0.0,0.0,15,-0.0
6630,1.0,1.0,16,-0.0001
6640,0.0,0.0,1,-0.0
6650,0.0,0.0,1,-0.0
6660,0.0,0.0,1,-0.0
6670,0.0,0.0,1,-0.0
6680,0.0,0.0,3,-0.0
6690,0.0,0.0,3,-0.0
6700,0.0,0.0,3,-0.0
6710,0.0,0.0,9,-0.0
6720,0.0,0.0,15,-0.0
6730,0.0,0.0,16,-0.0
6740,0.0,0.0,1,-0.0
6750,0.0,0.0,1,-0.0
6760,0.0,0.0,1,-0.0
6770,0.0,0.0,1,-0.0
6780,0.0,0.0,3,-0.0
6790,0.0,0.0,3,-0.0
6800,0.0,0.0,3,-0.0
6810,0.0,0.0,10,-0.0
6820,0.0,0.0,15,-0.0
6830,0.0,0.0,18,-0.0
6840,0.0,0.0,1,-0.0
6850,0.0,0.0,1,-0.0
6860,0.0,0.0,1,-0.0
6870,0.0,0.0,2,-0.0
6880,0.0,0.0,3,-0.0
6890,0.0,0.0,3,-0.0
6900,1.0,1.0,4,-0.0001
6910,0.0,0.0,11,-0.0
6920,0.0,0.0,15,-0.0
6930,0.0,0.0,18,-0.0
6940,0.0,0.0,1,-0.0
6950,0.0,0.0,1,-0.0
6960,0.0,0.0,1,-0.0
6970,0.0,0.0,2,-0.0
6980,0.0,0.0,3,-0.0
6990,0.0,0.0,3,-0.0
7000,0.0,0.0,6,-0.0
7010,0.0,0.0,11,-0.0
7020,0.0,0.0,15,-0.0
7030,0.0,0.0,0,-0.0
7040,0.0,0.0,1,-0.0
7050,0.0,0.0,1,-0.0
7060,0.0,0.0,1,-0.0
7070,0.0,0.0,2,-0.0
7080,0.0,0.0,3,-0.0
7090,0.0,0.0,3,-0.0
7100,0.0,0.0,6,-0.0
7110,0.0,0.0,11,-0.0
7120,0.0,0.0,15,-0.0
7130,0.0,0.0,0,-0.0
7140,0.0,0.0,1,-0.0
7150,0.0,0.0,1,-0.0
7160,0.0,0.0,1,-0.0
7170,0.0,0.0,3,-0.0
7180,0.0,0.0,3,-0.0
7190,0.0,0.0,2,-0.0
7200,0.0,0.0,6,-0.0
7210,0.0,0.0,12,-0.0
7220,0.0,0.0,15,-0.0
7230,0.0,0.0,0,-0.0
7240,0.0,0.0,1,-0.0
7250,0.0,0.0,1,-0.0
7260,0.0,0.0,1,-0.0
7270,0.0,0.0,3,-0.0
7280,0.0,0.0,3,-0.0
7290,0.0,0.0,3,-0.0
7300,0.0,0.0,7,-0.0
7310,0.0,0.0,12,-0.0
7320,0.0,0.0,15,-0.0
7330,0.0,0.0,0,-0.0
7340,0.0,0.0,1,-0.0
7350,0.0,0.0,1,-0.0
